temps_ms;throttle;yaw;pitch;trim;estat
8858;81;64;64;63;1
8902;81;64;64;63;1
8943;81;64;64;63;1
8986;81;64;64;63;1
9029;81;64;64;63;1
9074;81;64;64;63;1
9163;81;84;64;63;1
9207;82;64;64;63;1
9252;82;64;64;63;1
9293;82;64;64;63;1
9339;82;64;64;63;1
9381;82;64;64;63;1
9421;82;64;64;63;1
9463;82;64;64;63;1
9545;82;84;64;63;1
9588;83;64;64;63;1
9629;83;64;64;63;1
9674;83;64;64;63;1
9716;83;64;64;63;1
9758;83;64;64;63;1
9798;83;64;64;63;1
9843;83;64;64;63;1
9937;83;84;64;63;1
9983;84;64;64;63;1
10024;83;64;64;63;1
10067;83;64;64;63;1
10112;83;64;64;63;1
10156;83;64;64;63;1
10200;83;64;64;63;1
10242;83;64;64;63;1
10331;83;84;64;63;1
10374;83;64;64;63;1
10416;83;64;64;63;1
10460;83;64;64;63;1
10500;83;64;64;63;1
10543;84;64;64;63;1
10588;84;64;64;63;1
10632;83;64;64;63;1
10722;83;84;64;63;1
10762;83;64;64;63;1
10803;83;64;64;63;1
10844;83;64;64;63;1
10886;83;64;64;63;1
10929;83;64;64;63;1
10971;83;64;64;63;1
11016;83;64;64;63;1
11116;83;84;64;63;1
11161;83;64;64;63;1
11201;83;64;64;63;1
11243;83;64;64;63;1
11285;83;64;64;63;1
11330;83;64;64;63;1
11377;83;64;64;63;1
11422;83;64;64;63;1
11466;83;64;64;63;1
11507;83;64;64;63;1
11553;83;64;64;63;1
11593;83;64;64;63;1
11638;83;64;64;63;1
11681;83;64;64;63;1
11721;83;64;64;63;1
11815;83;84;64;63;1
11857;83;64;64;63;1
11901;83;64;64;63;1
11945;83;64;64;63;1
11991;83;64;64;63;1
12034;83;64;64;63;1
12079;83;64;64;63;1
12120;83;64;64;63;1
12163;83;64;64;63;1
12204;83;64;64;63;1
12247;83;64;64;63;1
12291;83;64;64;63;1
12334;83;64;64;63;1
12378;83;64;64;63;1
12421;84;64;64;63;1
12546;84;84;64;63;1
12591;84;64;64;63;1
12632;84;64;64;63;1
12677;83;64;64;63;1
12722;83;64;64;63;1
12765;84;64;64;63;1
12808;84;64;64;63;1
12851;82;64;64;63;1
12891;82;64;64;63;1
12936;82;64;64;63;1
13014;83;64;64;63;2
13060;71;64;64;63;2
13104;71;64;64;63;2
13148;71;64;64;63;2
13206;71;84;64;63;2
13251;70;64;64;63;2
13295;70;64;64;63;2
13339;70;64;64;63;2
13385;70;64;64;63;2
13429;70;64;64;63;2
13469;70;64;64;63;2
13514;69;64;64;63;2
13598;69;84;64;63;2
13638;69;64;64;63;2
13681;69;64;64;63;2
13723;69;64;64;63;2
13763;69;64;64;63;2
13805;69;64;64;63;2
13849;69;64;64;63;2
13892;69;64;64;63;2
13992;69;84;64;63;2
14035;80;64;64;63;3
14075;80;64;64;63;3
14117;80;64;64;63;3
14161;80;64;64;63;3
14204;80;64;64;63;3
14249;80;64;64;63;3
14295;80;64;64;63;3
14338;80;64;64;63;3
14385;80;64;64;63;3
14427;80;64;64;63;3
14470;80;64;64;63;3
14514;80;64;64;63;3
14557;80;64;64;63;3
14599;80;64;64;63;4
14641;0;64;64;63;4
14682;0;64;64;63;4
14725;0;64;64;63;4
14767;0;64;64;63;4
14808;0;64;64;63;4
14848;0;64;64;63;4
14891;0;64;64;63;4
14936;0;64;64;63;4
14980;0;64;64;63;4
15021;0;64;64;63;4
15064;0;64;64;63;4
15108;0;64;64;63;4
15153;0;64;64;63;4
15195;0;64;64;63;4
15241;0;64;64;63;4
15286;0;64;64;63;4
15332;0;64;64;63;4
15374;0;64;64;63;4
15419;0;64;64;63;4
15460;0;64;64;63;4
15504;0;64;64;63;4
15547;0;64;64;63;4
15587;0;64;64;63;4
15628;0;64;64;63;4
15671;0;64;64;63;4
15714;0;64;64;63;4
15761;0;64;64;63;4
15803;0;64;64;63;4
15847;0;64;64;63;4
15891;0;64;64;63;4
15935;0;64;64;63;4
15978;0;64;64;63;4
16025;0;64;64;63;4
16068;0;64;64;63;4
16115;0;64;64;63;4
16160;0;64;64;63;4
16201;0;64;64;63;4
16244;0;64;64;63;4
16288;0;64;64;63;4
16332;0;64;64;63;4
16378;0;64;64;63;4
16422;0;64;64;63;4
16465;0;64;64;63;4
16507;0;64;64;63;4
16549;0;64;64;63;4
16592;0;64;64;63;4
16633;0;64;64;63;4
16678;0;64;64;63;4
16722;0;64;64;63;4
16766;0;64;64;63;4
16807;0;64;64;63;4
16847;0;64;64;63;4
16889;0;64;64;63;4
16929;0;64;64;63;4
16971;0;64;64;63;4
