temps_ms;throttle;yaw;pitch;trim;estat;active_cam
3854;54;84;64;63;1;0
3899;54;84;64;63;1;0
3942;54;64;64;63;1;0
3984;54;64;64;63;1;0
4027;54;64;64;63;1;0
4069;54;64;64;63;1;0
4111;54;64;64;63;1;0
4154;54;64;64;63;1;0
4196;54;64;64;63;1;0
4239;54;84;64;63;1;0
4283;54;84;64;63;1;0
4331;61;84;64;63;1;1
4375;61;84;64;63;1;1
4417;61;84;64;63;1;1
4458;61;64;64;63;1;1
4500;61;64;64;63;1;1
4545;61;64;64;63;1;1
4588;62;64;64;63;1;1
4629;62;64;64;63;1;1
4670;64;64;64;63;1;1
4712;64;64;64;63;1;1
4752;63;84;64;63;1;1
4793;63;84;64;63;1;1
4835;65;84;64;63;1;1
4880;65;84;64;63;1;1
4920;64;64;64;63;1;1
4961;64;64;64;63;1;1
5004;64;64;64;63;1;1
5050;65;64;64;63;1;1
5093;65;64;64;63;1;1
5137;65;64;64;63;1;1
5179;65;64;64;63;1;1
5221;67;84;64;63;1;1
5263;67;64;64;63;1;1
5305;68;64;64;63;1;1
5348;68;64;64;63;1;1
5393;68;64;64;63;1;1
5434;68;64;64;63;1;1
5479;68;64;64;63;1;1
5521;69;64;64;63;1;1
5563;69;64;64;63;1;1
5604;67;64;64;63;1;1
5646;67;64;64;63;1;1
5687;69;64;64;63;1;1
5730;69;64;64;63;1;1
5774;69;64;64;63;1;1
5815;69;64;64;63;1;1
5857;70;64;64;63;1;1
5899;70;64;64;63;1;1
5940;70;64;64;63;1;1
5983;70;64;64;63;1;1
6024;68;64;64;63;1;1
6071;68;64;64;63;1;1
6117;68;64;64;63;1;1
6157;68;64;64;63;1;1
6200;68;44;64;63;1;1
6244;67;44;64;63;1;1
6284;67;44;64;63;1;1
6333;67;44;64;63;1;1
6377;67;44;64;63;1;1
6419;66;64;64;63;1;1
6465;66;64;64;63;1;1
6505;69;64;64;63;1;1
6548;69;64;64;63;1;1
6593;65;64;64;63;1;1
6635;65;64;64;63;1;1
6675;66;64;64;63;1;1
6718;66;44;64;63;1;1
6763;67;44;64;63;1;1
6804;67;44;64;63;1;1
6846;67;44;64;63;1;1
6891;66;44;64;63;1;1
6933;66;64;64;63;1;1
6975;66;64;64;63;1;1
7021;66;64;64;63;1;1
7068;64;64;64;63;1;1
7112;64;64;64;63;1;1
7154;66;64;64;63;1;1
7195;66;64;64;63;1;1
7239;66;44;64;63;1;1
7279;66;44;64;63;1;1
7321;66;44;64;63;1;1
7363;66;44;64;63;1;1
7408;65;44;64;63;1;1
7449;65;64;64;63;1;1
7490;65;64;64;63;1;1
7532;65;64;64;63;1;1
7572;65;64;64;63;1;1
7613;63;64;64;63;1;1
7654;63;64;64;63;1;1
7699;64;64;64;63;1;1
7740;64;44;64;63;1;1
7785;63;44;64;63;1;1
7825;63;44;64;63;1;1
7869;64;44;64;63;1;1
7911;64;44;64;63;1;1
7956;63;64;64;63;1;1
7998;63;64;64;63;1;1
8040;66;64;64;63;1;1
8085;66;64;64;63;1;1
8127;66;64;64;63;1;1
8168;65;64;64;63;1;1
8214;65;64;64;63;1;1
8254;65;44;64;63;1;1
8296;65;44;64;63;1;1
8339;64;44;64;63;1;1
8384;64;44;64;63;1;1
8428;65;44;64;63;1;1
8471;65;64;64;63;1;1
8511;65;64;64;63;1;1
8552;65;64;64;63;1;1
8597;65;64;64;63;1;1
8640;64;64;64;63;1;1
8682;64;64;64;63;1;1
8727;65;64;64;63;1;1
8769;65;44;64;63;1;1
8814;64;44;64;63;1;1
8856;64;44;64;63;1;1
8901;65;44;64;63;1;1
8941;65;44;64;63;1;1
8982;63;64;64;63;1;1
9025;63;64;64;63;1;1
9065;63;64;64;63;1;1
9110;64;64;64;63;1;1
9151;64;64;64;63;1;1
9193;66;64;64;63;1;1
9234;66;64;64;63;1;1
9280;65;44;64;63;1;1
9322;65;44;64;63;1;1
9363;63;44;64;63;1;1
9405;63;44;64;63;1;1
9450;63;44;64;63;1;1
9491;63;64;64;63;1;1
9536;63;64;64;63;1;1
9579;64;64;64;63;1;1
9623;64;64;64;63;1;1
9666;62;64;64;63;1;1
9712;62;64;64;63;1;1
9758;62;64;64;63;1;1
9799;62;84;64;63;1;1
9844;63;84;64;63;1;1
9885;63;84;64;63;1;1
9931;62;84;64;63;1;1
9972;62;84;64;63;1;1
10018;61;64;64;63;1;1
10061;61;64;64;63;1;1
10106;63;64;64;63;1;1
10148;63;64;64;63;1;1
10192;63;64;64;63;1;1
10234;63;64;64;63;1;1
10274;64;64;64;63;1;1
10315;64;84;64;63;1;1
10359;64;84;64;63;1;1
10400;63;84;64;63;1;1
10441;63;84;64;63;1;1
10483;61;84;64;63;1;1
10525;61;64;64;63;1;1
10566;63;64;64;63;1;1
10607;63;64;64;63;1;1
10652;63;64;64;63;1;1
10693;63;64;64;63;1;1
10734;63;64;64;63;1;1
10774;65;64;64;63;1;1
10816;65;84;64;63;1;1
10861;67;84;64;63;1;1
10903;67;84;64;63;1;1
10944;66;64;64;63;1;1
10986;66;64;64;63;1;1
11030;66;64;64;63;1;1
11072;66;64;64;63;1;1
11117;66;64;64;63;1;1
11157;66;64;64;63;1;1
11198;66;64;64;63;1;1
11244;66;84;64;63;1;1
11286;66;84;64;63;1;1
11333;67;84;64;63;1;1
11375;67;84;64;63;1;1
11416;69;64;64;63;1;1
11458;69;64;64;63;1;1
11499;70;64;64;63;1;1
11543;70;64;64;63;1;1
11584;70;64;64;63;1;1
11626;70;64;64;63;1;1
11666;70;64;64;63;1;1
11707;70;44;64;63;1;1
11752;70;44;64;63;1;1
11799;71;44;64;63;1;1
11839;71;44;64;63;1;1
11885;71;64;64;63;1;1
11926;71;64;64;63;1;1
11967;72;64;64;63;1;1
12013;72;64;64;63;1;1
12057;72;64;64;63;1;1
12098;72;64;64;63;1;1
12142;72;64;64;63;1;1
12185;72;64;64;63;1;1
12225;72;64;64;63;1;1
12266;72;64;64;63;1;1
12306;73;64;64;63;1;1
12350;73;64;64;63;1;1
12394;73;64;64;63;1;1
12437;73;64;64;63;1;1
12477;73;64;64;63;1;1
12522;72;64;64;63;1;1
12563;72;64;64;63;1;1
12609;73;64;64;63;1;1
12654;73;64;64;63;1;1
12701;73;64;64;63;1;1
12747;73;64;64;63;1;1
12792;73;64;64;63;1;1
12835;73;64;64;63;1;1
12880;72;64;64;63;1;1
12923;72;64;64;63;1;1
12963;72;64;64;63;1;1
13004;72;64;64;63;1;1
13050;72;64;64;63;1;1
13091;72;84;64;63;1;1
13131;72;84;64;63;1;1
13177;71;84;64;63;1;1
13218;71;64;64;63;1;1
13262;71;64;64;63;1;1
13306;71;64;64;63;1;1
13346;71;64;64;63;1;1
13388;71;64;64;63;1;1
13429;71;64;64;63;1;1
13472;71;64;64;63;1;1
13512;71;84;64;63;1;1
13554;70;84;64;63;1;1
13600;70;84;64;63;1;1
13645;70;84;64;63;1;1
13691;70;84;64;63;1;1
13733;70;64;64;63;1;1
13774;70;64;64;63;1;1
13819;70;64;64;63;1;1
13864;70;64;64;63;1;1
13905;69;64;64;63;1;1
13949;69;64;64;63;1;1
13990;69;64;64;63;1;1
14035;68;84;64;63;1;1
14077;68;84;64;63;1;1
14122;69;84;64;63;1;1
14163;69;84;64;63;1;1
14207;68;84;64;63;1;1
14251;68;64;64;63;1;1
14292;67;64;64;63;1;1
14335;67;64;64;63;1;1
14377;67;64;64;63;1;1
14417;68;64;64;63;1;1
14460;68;64;64;63;1;1
14503;66;64;64;63;1;1
14548;66;84;64;63;1;1
14593;66;84;64;63;1;1
14636;66;84;64;63;1;1
14682;67;84;64;63;1;1
14724;67;64;64;63;1;1
14770;67;64;64;63;1;1
14812;67;64;64;63;1;1
14853;66;64;64;63;1;1
14893;66;64;64;63;1;1
14935;66;64;64;63;1;1
14977;66;64;64;63;1;1
15018;66;64;64;63;1;1
15063;67;84;64;63;1;1
15105;67;84;64;63;1;1
15149;67;84;64;63;1;1
15190;67;84;64;63;1;1
15233;67;64;64;63;1;1
15275;67;64;64;63;1;1
15317;67;64;64;63;1;1
15363;65;64;64;63;1;1
15406;65;64;64;63;1;1
15451;66;64;64;63;1;1
15493;66;64;64;63;1;1
15533;67;44;64;63;1;1
15577;67;44;64;63;1;1
15622;67;44;64;63;1;1
15667;67;44;64;63;1;1
15708;67;44;64;63;1;1
15750;67;64;64;63;1;1
15792;67;64;64;63;1;1
15832;67;64;64;63;1;1
15877;67;64;64;63;1;1
15919;67;64;64;63;1;1
15959;67;64;64;63;1;1
16000;67;64;64;63;1;1
16041;67;64;64;63;1;1
16085;67;44;64;63;1;1
16125;66;44;64;63;1;1
16167;66;44;64;63;1;1
16210;67;44;64;63;1;1
16251;67;64;64;63;1;1
16291;67;64;64;63;1;1
16338;67;64;64;63;1;1
16380;66;64;64;63;1;1
16425;66;64;64;63;1;1
16469;68;64;64;63;1;1
16513;68;64;64;63;1;1
16555;68;64;64;63;1;1
16602;68;44;64;63;1;1
16644;68;44;64;63;1;1
16684;67;44;64;63;1;1
16725;67;44;64;63;1;1
16770;68;64;64;63;1;1
16815;68;64;64;63;1;1
16861;68;64;64;63;1;1
16904;68;64;64;63;1;1
16950;68;64;64;63;1;1
16992;68;64;64;63;1;1
17033;68;64;64;63;1;1
17076;68;44;64;63;1;1
17122;67;44;64;63;1;1
17165;67;44;64;63;1;1
17206;68;44;64;63;1;1
17250;68;44;64;63;1;1
17291;68;64;64;63;1;1
17332;67;64;64;63;1;1
17374;67;64;64;63;1;1
17421;69;64;64;63;1;1
17463;69;64;64;63;1;1
17509;69;64;64;63;1;1
17551;69;64;64;63;1;1
17594;68;64;64;63;1;1
17638;68;64;64;63;1;1
17682;68;64;64;63;1;1
17723;68;64;64;63;1;1
17764;69;64;64;63;1;1
17809;69;64;64;63;1;1
17850;69;64;64;63;1;1
17890;68;44;64;63;1;1
17931;68;44;64;63;1;1
17976;69;44;64;63;1;1
18019;69;44;64;63;1;1
18063;70;64;64;63;1;1
18106;70;64;64;63;1;1
18149;70;64;64;63;1;1
18193;70;64;64;63;1;1
18233;71;64;64;63;1;1
18276;71;64;64;63;1;1
18320;71;64;64;63;1;1
18362;72;64;64;63;1;1
18402;72;44;64;63;1;1
18450;71;44;64;63;1;1
18490;71;44;64;63;1;1
18536;72;44;64;63;1;1
18577;72;64;64;63;1;1
18623;72;64;64;63;1;1
18666;72;64;64;63;1;1
18707;72;64;64;63;1;1
18748;72;64;64;63;1;1
18794;73;64;64;63;1;1
18836;73;64;64;63;1;1
18878;72;64;64;63;1;1
18918;72;44;64;63;1;1
18960;72;44;64;63;1;1
19001;72;44;64;63;1;1
19041;72;44;64;63;1;1
19087;73;64;64;63;1;1
19129;73;64;64;63;1;1
19174;73;64;64;63;1;1
19216;73;64;64;63;1;1
19260;73;64;64;63;1;1
19301;73;64;64;63;1;1
19342;74;64;64;63;1;1
19386;60;64;64;63;2;1
19427;60;44;64;63;2;1
19473;60;44;64;63;2;1
19517;60;44;64;63;2;1
19563;59;44;64;63;2;1
19603;59;64;64;63;2;1
19647;59;64;64;63;3;1
19689;70;64;64;63;3;1
19729;70;64;64;63;3;1
19771;70;64;64;63;3;1
19814;70;64;64;63;3;1
19857;70;64;64;63;3;1
19902;70;64;64;63;3;1
19949;70;84;64;63;3;1
19991;70;84;64;63;3;1
20037;70;84;64;63;3;1
20077;70;84;64;63;3;1
20117;70;64;64;63;3;1
20172;70;64;64;63;4;1
20218;0;64;64;63;4;1
20265;0;64;64;63;4;1
20308;0;64;64;63;4;1
20350;0;64;64;63;4;1
20393;0;64;64;63;4;1
20438;0;64;64;63;4;1
20480;0;64;64;63;4;1
20526;0;64;64;63;4;1
20567;0;64;64;63;4;1
20611;0;64;64;63;4;1
20654;0;64;64;63;4;1
20700;0;64;64;63;4;1
20741;0;64;64;63;4;1
20786;0;64;64;63;4;1
20828;0;64;64;63;4;1
20874;0;64;64;63;4;1
20917;0;64;64;63;4;1
20960;0;64;64;63;4;1
21001;0;64;64;63;4;1
21042;0;64;64;63;4;1
21084;0;64;64;63;4;1
21129;0;64;64;63;4;1
21169;0;64;64;63;4;1
21210;0;64;64;63;4;1
21252;0;64;64;63;4;1
21297;0;64;64;63;4;1
21341;0;64;64;63;4;1
21383;0;64;64;63;4;1
21425;0;64;64;63;4;1
21466;0;64;64;63;4;1
21510;0;64;64;63;4;1
21556;0;64;64;63;4;1
21597;0;64;64;63;4;1
21642;0;64;64;63;4;1
21685;0;64;64;63;4;1
21730;0;64;64;63;4;1
21771;0;64;64;63;4;1
21811;0;64;64;63;4;1
21851;0;64;64;63;4;1
21893;0;64;64;63;4;1
21933;0;64;64;63;4;1
21978;0;64;64;63;4;1
22019;0;64;64;63;4;1
22061;0;64;64;63;4;1
22102;0;64;64;63;4;1
22145;0;64;64;63;4;1
22186;0;64;64;63;4;1
22232;0;64;64;63;4;1
22272;0;64;64;63;4;1
22318;0;64;64;63;4;1
22358;0;64;64;63;4;1
22400;0;64;64;63;4;1
22442;0;64;64;63;4;1
22483;0;64;64;63;4;1
22524;0;64;64;63;4;1
22564;0;64;64;63;4;1
22605;0;64;64;63;4;1
22647;0;64;64;63;4;1
22692;0;64;64;63;4;1
22733;0;64;64;63;4;1
22776;0;64;64;63;4;1
22817;0;64;64;63;4;1
22863;0;64;64;63;4;1
22908;0;64;64;63;4;1
22954;0;64;64;63;4;1
22999;0;64;64;63;4;1
23044;0;64;64;63;4;1
23085;0;64;64;63;4;1
23125;0;64;64;63;4;1
23166;0;64;64;63;4;1
23209;0;64;64;63;4;1
23252;0;64;64;63;4;1
23294;0;64;64;63;4;1
23336;0;64;64;63;4;1
23378;0;64;64;63;4;1
23423;0;64;64;63;4;1
23466;0;64;64;63;4;1
23510;0;64;64;63;4;1
23553;0;64;64;63;4;1
23598;0;64;64;63;4;1
23642;0;64;64;63;4;1
23683;0;64;64;63;4;1
23728;0;64;64;63;4;1
23772;0;64;64;63;4;1
23814;0;64;64;63;4;1
23857;0;64;64;63;4;1
23904;0;64;64;63;4;1
23945;0;64;64;63;4;1
23990;0;64;64;63;4;1
24035;0;64;64;63;4;1
