temps_ms;throttle;yaw;pitch;trim;estat
10203;63;63;63;63;1
10248;63;63;63;63;1
10289;63;63;63;63;1
10329;63;63;63;63;1
10431;63;83;63;63;1
10472;63;63;63;63;1
10512;63;63;63;63;1
10553;63;63;63;63;1
10596;74;63;63;63;1
10637;74;63;63;63;1
10682;76;63;63;63;1
10725;76;63;63;63;1
10811;78;83;63;63;1
10856;79;63;63;63;1
10897;79;63;63;63;1
10942;79;63;63;63;1
10986;79;63;63;63;1
11079;0;63;63;63;4
11123;0;63;63;63;4
11167;0;63;63;63;4
11208;0;63;63;63;4
11251;0;63;63;63;4
11296;0;63;63;63;4
11339;0;63;63;63;4
11380;0;63;63;63;4
11424;0;63;63;63;4
11538;0;63;63;63;4
11583;0;63;63;63;4
11626;0;63;63;63;4
11667;0;63;63;63;4
11712;0;63;63;63;4
11757;0;63;63;63;4
11797;0;63;63;63;4
11838;0;63;63;63;4
11886;0;63;63;63;4
11927;0;63;63;63;4
11969;0;63;63;63;4
12052;0;63;63;63;4
12096;0;63;63;63;4
12137;0;63;63;63;4
12182;0;63;63;63;4
12224;0;63;63;63;4
12265;0;63;63;63;4
12310;0;63;63;63;4
12353;0;63;63;63;4
12395;0;63;63;63;4
12438;0;63;63;63;4
12479;0;63;63;63;4
12567;0;63;63;63;4
12608;0;63;63;63;4
12650;0;63;63;63;4
12694;0;63;63;63;4
12737;0;63;63;63;4
12781;0;63;63;63;4
12822;0;63;63;63;4
12864;0;63;63;63;4
12910;0;63;63;63;4
12953;0;63;63;63;4
13059;0;63;63;63;4
13106;0;63;63;63;4
13150;0;63;63;63;4
13191;0;63;63;63;4
13232;0;63;63;63;4
13275;0;63;63;63;4
13320;0;63;63;63;4
13362;0;63;63;63;4
13403;0;63;63;63;4
13446;0;63;63;63;4
13487;0;63;63;63;4
13532;0;63;63;63;4
13577;0;63;63;63;4
13623;0;63;63;63;4
13665;0;63;63;63;4
13708;0;63;63;63;4
13751;0;63;63;63;4
13792;0;63;63;63;4
13837;0;63;63;63;4
13878;0;63;63;63;4
13921;0;63;63;63;4
13965;0;63;63;63;4
14006;0;63;63;63;4
14049;0;63;63;63;4
14094;0;63;63;63;4
14139;0;63;63;63;4
14182;0;63;63;63;4
14225;0;63;63;63;4
14268;0;63;63;63;4
14311;0;63;63;63;4
