temps_ms;cx;cy;amplada;alcada;ratio
14064;389;315;41;76;2,171
14153;371;306;39;76;2,289
14242;350;298;42;83;2,193
14328;336;297;41;86;2,128
14419;310;287;60;85;2,271
14508;296;276;55;85;2,400
14592;266;269;80;86;2,453
14685;254;255;54;85;2,647
14771;228;246;72;85;2,753
14863;214;241;65;93;2,570
14948;188;227;56;95;2,663
15035;164;212;60;89;3,011
15132;152;208;66;95;2,863
15223;132;203;64;96;2,885
15314;114;252;68;231;0,987
15401;106;169;53;106;2,934
15497;100;171;41;106;2,915
15583;97;162;35;111;2,865
15669;97;163;35;95;3,337
15758;97;156;34;100;3,240
15848;97;158;34;87;3,701
15931;96;155;32;94;3,457
16033;97;159;34;96;3,344
16128;;;;;0
16221;90;185;21;93;3,172
16313;;;;;0
16404;108;219;56;114;2,289
16496;106;250;53;91;2,527
16589;111;294;62;153;1,216
16685;125;302;91;175;1,017
16767;;;;;0
16854;;;;;0
16948;;;;;0
17033;;;;;0
17128;;;;;0
17220;;;;;0
17313;;;;;0
17399;;;;;0
17492;;;;;0
17582;;;;;0
17672;;;;;0
17766;;;;;0
17857;;;;;0
17952;;;;;0
18048;;;;;0
18136;;;;;0
18231;;;;;0
18321;;;;;0
18417;;;;;0
18502;;;;;0
18598;;;;;0
18686;;;;;0
18776;;;;;0
18860;;;;;0
18950;;;;;0
19035;;;;;0
19127;;;;;0
19218;;;;;0
19306;;;;;0
19394;;;;;0
19482;;;;;0
19567;;;;;0
19662;;;;;0
19756;;;;;0
19848;;;;;0
19935;;;;;0
20027;;;;;0
20119;;;;;0
20213;;;;;0
20298;;;;;0
20389;;;;;0
20482;;;;;0
20571;150;291;109;159;1,189
20661;;;;;0
20753;;;;;0
20846;;;;;0
20933;;;;;0
21031;;;;;0
21125;;;;;0
21219;;;;;0
21306;;;;;0
21401;;;;;0
21494;;;;;0
