temps_ms;throttle;yaw;pitch;trim;estat;active_cam
15128;75;65;64;63;1;1
15168;82;65;64;63;1;1
15214;82;65;64;63;1;1
15272;75;65;64;63;2;1
15315;61;65;64;63;2;1
15358;61;85;64;63;2;1
15402;61;85;64;63;2;1
15445;60;85;64;63;2;1
15487;60;85;64;63;2;1
15534;60;85;64;63;2;1
15579;60;65;64;63;2;1
15621;59;65;64;63;2;1
15667;59;65;64;63;2;1
15714;59;65;64;63;2;1
15754;59;65;64;63;2;1
15795;58;65;64;63;2;1
15839;58;65;64;63;2;1
15881;58;85;64;63;2;1
15926;58;85;64;63;2;1
15969;58;85;64;63;2;1
16011;58;85;64;63;2;1
16052;58;85;64;63;2;1
16098;58;65;64;63;2;1
16141;58;65;64;63;2;1
16185;58;65;64;63;2;1
16228;58;65;64;63;2;1
16289;58;65;64;63;3;1
16330;71;65;64;63;3;1
16371;71;65;64;63;3;1
16417;71;85;64;63;3;1
16459;71;85;64;63;3;1
16504;71;85;64;63;3;1
16545;71;85;64;63;3;1
16588;71;65;64;63;3;1
16630;71;65;64;63;3;1
16673;71;65;64;63;3;1
16714;71;65;64;63;3;1
16756;71;65;64;63;3;1
16803;71;65;64;63;4;1
16846;0;65;64;63;4;1
16889;0;65;64;63;4;1
16931;0;65;64;63;4;1
16973;0;65;64;63;4;1
17017;0;65;64;63;4;1
17059;0;65;64;63;4;1
17100;0;65;64;63;4;1
17143;0;65;64;63;4;1
17184;0;65;64;63;4;1
17228;0;65;64;63;4;1
17274;0;65;64;63;4;1
17319;0;65;64;63;4;1
17360;0;65;64;63;4;1
17400;0;65;64;63;4;1
17442;0;65;64;63;4;1
17483;0;65;64;63;4;1
17526;0;65;64;63;4;1
17569;0;65;64;63;4;1
17612;0;65;64;63;4;1
17654;0;65;64;63;4;1
17697;0;65;64;63;4;1
17742;0;65;64;63;4;1
17785;0;65;64;63;4;1
17829;0;65;64;63;4;1
17876;0;65;64;63;4;1
17919;0;65;64;63;4;1
17962;0;65;64;63;4;1
18007;0;65;64;63;4;1
18052;0;65;64;63;4;1
18094;0;65;64;63;4;1
18136;0;65;64;63;4;1
18179;0;65;64;63;4;1
18220;0;65;64;63;4;1
18262;0;65;64;63;4;1
18306;0;65;64;63;4;1
18352;0;65;64;63;4;1
18395;0;65;64;63;4;1
18436;0;65;64;63;4;1
18479;0;65;64;63;4;1
18523;0;65;64;63;4;1
18565;0;65;64;63;4;1
18607;0;65;64;63;4;1
18653;0;65;64;63;4;1
18698;0;65;64;63;4;1
18745;0;65;64;63;4;1
18786;0;65;64;63;4;1
18829;0;65;64;63;4;1
18873;0;65;64;63;4;1
18916;0;65;64;63;4;1
18962;0;65;64;63;4;1
19002;0;65;64;63;4;1
19042;0;65;64;63;4;1
19085;0;65;64;63;4;1
19132;0;65;64;63;4;1
19172;0;65;64;63;4;1
19213;0;65;64;63;4;1
19256;0;65;64;63;4;1
19300;0;65;64;63;4;1
19342;0;65;64;63;4;1
19385;0;65;64;63;4;1
19429;0;65;64;63;4;1
19471;0;65;64;63;4;1
19514;0;65;64;63;4;1
19557;0;65;64;63;4;1
19600;0;65;64;63;4;1
19642;0;65;64;63;4;1
19686;0;65;64;63;4;1
19728;0;65;64;63;4;1
19771;0;65;64;63;4;1
19817;0;65;64;63;4;1
19857;0;65;64;63;4;1
19898;0;65;64;63;4;1
19939;0;65;64;63;4;1
19983;0;65;64;63;4;1
20026;0;65;64;63;4;1
20069;0;65;64;63;4;1
20115;0;65;64;63;4;1
20157;0;65;64;63;4;1
20200;0;65;64;63;4;1
20245;0;65;64;63;4;1
20286;0;65;64;63;4;1
20329;0;65;64;63;4;1
20373;0;65;64;63;4;1
20417;0;65;64;63;4;1
20458;0;65;64;63;4;1
20504;0;65;64;63;4;1
20545;0;65;64;63;4;1
20592;0;65;64;63;4;1
20638;0;65;64;63;4;1
20678;0;65;64;63;4;1
20723;0;65;64;63;4;1
20769;0;65;64;63;4;1
20814;0;65;64;63;4;1
20857;0;65;64;63;4;1
20897;0;65;64;63;4;1
20941;0;65;64;63;4;1
20981;0;65;64;63;4;1
21023;0;65;64;63;4;1
21067;0;65;64;63;4;1
21111;0;65;64;63;4;1
21155;0;65;64;63;4;1
21196;0;65;64;63;4;1
21240;0;65;64;63;4;1
21282;0;65;64;63;4;1
