temps_ms;throttle;yaw;pitch;trim;estat
15215;79;84;64;63;1
15256;79;84;64;63;1
15299;79;84;64;63;1
15344;79;64;64;63;1
15387;79;64;64;63;1
15429;79;64;64;63;1
15472;79;64;64;63;1
15513;79;64;64;63;1
15558;78;64;64;63;1
15599;78;64;64;63;1
15692;78;84;64;63;1
15733;78;84;64;63;1
15775;78;84;64;63;1
15821;78;64;64;63;1
15861;78;64;64;63;1
15907;78;64;64;63;1
15947;78;64;64;63;1
16005;76;64;64;63;2
16050;68;64;64;63;2
16092;68;64;64;63;2
16149;68;84;64;63;2
16189;67;84;64;63;2
16232;67;84;64;63;2
16274;67;84;64;63;2
16315;67;84;64;63;2
16360;66;64;64;63;2
16402;66;64;64;63;2
16447;66;64;64;63;2
16490;66;64;64;63;2
16537;65;64;64;63;2
16579;65;64;64;63;2
16621;65;64;64;63;2
16665;65;84;64;63;2
16709;65;64;64;63;2
16750;65;64;64;63;2
16796;65;64;64;63;2
16837;65;64;64;63;2
16878;65;64;64;63;2
16919;65;64;64;63;2
16964;65;64;64;63;2
17007;65;64;64;63;2
17048;65;84;64;63;2
17091;65;64;64;63;2
17131;65;64;64;63;2
17177;65;64;64;63;2
17219;65;64;64;63;2
17263;65;64;64;63;2
17304;65;64;64;63;2
17346;65;64;64;63;2
17439;65;84;64;63;2
17480;65;64;64;63;2
17523;65;64;64;63;2
17567;65;64;64;63;2
17610;65;64;64;63;2
17652;65;64;64;63;2
17692;65;64;64;63;2
17738;65;64;64;63;2
17828;65;84;64;63;2
17871;65;64;64;63;2
17972;65;64;64;63;3
18018;0;64;64;63;4
18058;0;64;64;63;4
18103;0;64;64;63;4
18165;0;64;64;63;4
18211;0;64;64;63;4
18252;0;64;64;63;4
18297;0;64;64;63;4
18338;0;64;64;63;4
18383;0;64;64;63;4
18425;0;64;64;63;4
18470;0;64;64;63;4
18556;0;64;64;63;4
18597;0;64;64;63;4
18640;0;64;64;63;4
18682;0;64;64;63;4
18726;0;64;64;63;4
18770;0;64;64;63;4
18814;0;64;64;63;4
18857;0;64;64;63;4
18948;0;64;64;63;4
18993;0;64;64;63;4
19035;0;64;64;63;4
19078;0;64;64;63;4
19121;0;64;64;63;4
19166;0;64;64;63;4
19210;0;64;64;63;4
19255;0;64;64;63;4
19341;0;64;64;63;4
19384;0;64;64;63;4
19428;0;64;64;63;4
19469;0;64;64;63;4
19511;0;64;64;63;4
19553;0;64;64;63;4
19595;0;64;64;63;4
19640;0;64;64;63;4
19733;0;64;64;63;4
19774;0;64;64;63;4
19816;0;64;64;63;4
19860;0;64;64;63;4
19900;0;64;64;63;4
19945;0;64;64;63;4
19989;0;64;64;63;4
20033;0;64;64;63;4
20129;0;64;64;63;4
20172;0;64;64;63;4
20215;0;64;64;63;4
20260;0;64;64;63;4
20304;0;64;64;63;4
20345;0;64;64;63;4
20386;0;64;64;63;4
20430;0;64;64;63;4
20522;0;64;64;63;4
20566;0;64;64;63;4
20609;0;64;64;63;4
20654;0;64;64;63;4
20697;0;64;64;63;4
20738;0;64;64;63;4
20779;0;64;64;63;4
20821;0;64;64;63;4
20913;0;64;64;63;4
20956;0;64;64;63;4
21000;0;64;64;63;4
21044;0;64;64;63;4
21089;0;64;64;63;4
21130;0;64;64;63;4
21174;0;64;64;63;4
21217;0;64;64;63;4
21307;0;64;64;63;4
21353;0;64;64;63;4
21394;0;64;64;63;4
21436;0;64;64;63;4
21481;0;64;64;63;4
21521;0;64;64;63;4
21567;0;64;64;63;4
21611;0;64;64;63;4
21699;0;64;64;63;4
21740;0;64;64;63;4
21780;0;64;64;63;4
21821;0;64;64;63;4
21863;0;64;64;63;4
