temps_ms;throttle;yaw;pitch;trim;estat;active_cam
14618;58;64;64;63;2;1
14663;58;64;64;63;2;1
14703;58;64;64;63;2;1
14748;58;64;64;63;2;1
14790;58;64;64;63;2;1
14833;58;64;64;63;2;1
14876;58;64;64;63;2;1
14918;58;64;64;63;2;1
14960;58;64;64;63;2;1
15064;58;64;64;63;3;1
15109;71;64;64;63;3;1
15152;71;64;64;63;3;1
15194;71;64;64;63;3;1
15237;71;64;64;63;3;1
15277;71;64;64;63;3;1
15322;71;64;64;63;3;1
15456;0;64;64;63;4;1
15497;0;64;64;63;4;1
15542;0;64;64;63;4;1
15584;0;64;64;63;4;1
15628;0;64;64;63;4;1
15674;0;64;64;63;4;1
15717;0;64;64;63;4;1
15758;0;64;64;63;4;1
15804;0;64;64;63;4;1
15850;0;64;64;63;4;1
15892;0;64;64;63;4;1
15936;0;64;64;63;4;1
15978;0;64;64;63;4;1
16019;0;64;64;63;4;1
16062;0;64;64;63;4;1
16103;0;64;64;63;4;1
16146;0;64;64;63;4;1
16190;0;64;64;63;4;1
16232;0;64;64;63;4;1
16273;0;64;64;63;4;1
16316;0;64;64;63;4;1
16359;0;64;64;63;4;1
16400;0;64;64;63;4;1
16446;0;64;64;63;4;1
16487;0;64;64;63;4;1
16528;0;64;64;63;4;1
16571;0;64;64;63;4;1
16613;0;64;64;63;4;1
16655;0;64;64;63;4;1
16699;0;64;64;63;4;1
16739;0;64;64;63;4;1
16781;0;64;64;63;4;1
16823;0;64;64;63;4;1
16868;0;64;64;63;4;1
16914;0;64;64;63;4;1
16957;0;64;64;63;4;1
17001;0;64;64;63;4;1
17042;0;64;64;63;4;1
17083;0;64;64;63;4;1
17124;0;64;64;63;4;1
17165;0;64;64;63;4;1
17210;0;64;64;63;4;1
17251;0;64;64;63;4;1
17297;0;64;64;63;4;1
17339;0;64;64;63;4;1
17379;0;64;64;63;4;1
17419;0;64;64;63;4;1
17459;0;64;64;63;4;1
17499;0;64;64;63;4;1
17542;0;64;64;63;4;1
17583;0;64;64;63;4;1
17626;0;64;64;63;4;1
17666;0;64;64;63;4;1
17709;0;64;64;63;4;1
17753;0;64;64;63;4;1
17796;0;64;64;63;4;1
17839;0;64;64;63;4;1
17882;0;64;64;63;4;1
17925;0;64;64;63;4;1
17969;0;64;64;63;4;1
18013;0;64;64;63;4;1
18057;0;64;64;63;4;1
18099;0;64;64;63;4;1
18141;0;64;64;63;4;1
18183;0;64;64;63;4;1
18224;0;64;64;63;4;1
18268;0;64;64;63;4;1
18312;0;64;64;63;4;1
18357;0;64;64;63;4;1
18399;0;64;64;63;4;1
18443;0;64;64;63;4;1
18483;0;64;64;63;4;1
18525;0;64;64;63;4;1
18568;0;64;64;63;4;1
18614;0;64;64;63;4;1
18661;0;64;64;63;4;1
18705;0;64;64;63;4;1
18749;0;64;64;63;4;1
18792;0;64;64;63;4;1
18835;0;64;64;63;4;1
18876;0;64;64;63;4;1
18918;0;64;64;63;4;1
18960;0;64;64;63;4;1
19004;0;64;64;63;4;1
19048;0;64;64;63;4;1
19091;0;64;64;63;4;1
19132;0;64;64;63;4;1
19177;0;64;64;63;4;1
19219;0;64;64;63;4;1
19263;0;64;64;63;4;1
19303;0;64;64;63;4;1
19347;0;64;64;63;4;1
19390;0;64;64;63;4;1
19434;0;64;64;63;4;1
19478;0;64;64;63;4;1
19519;0;64;64;63;4;1
19560;0;64;64;63;4;1
19601;0;64;64;63;4;1
19643;0;64;64;63;4;1
19685;0;64;64;63;4;1
19730;0;64;64;63;4;1
