temps_ms;throttle;yaw;pitch;trim;estat;active_cam
7182;65;44;64;64;1;1
7227;66;44;64;64;1;1
7268;66;44;64;64;1;1
7312;64;44;64;64;1;1
7352;64;44;64;64;1;1
7395;66;64;64;64;1;1
7438;66;64;64;64;1;1
7484;65;64;64;64;1;1
7527;65;64;64;64;1;1
7571;64;64;64;64;1;1
7612;64;64;64;64;1;1
7653;64;64;64;64;1;1
7694;64;44;64;64;1;1
7735;64;44;64;64;1;1
7781;62;44;64;64;1;1
7827;62;44;64;64;1;1
7868;64;44;64;64;1;1
7910;64;64;64;64;1;1
7954;63;64;64;64;1;1
7996;63;64;64;64;1;1
8042;63;64;64;64;1;1
8084;63;64;64;64;1;1
8124;64;64;64;64;1;1
8166;64;64;64;64;1;1
8206;64;64;64;64;1;1
8251;63;64;64;64;1;1
8291;63;64;64;64;1;1
8333;62;64;64;64;1;1
8381;62;64;64;64;1;1
8422;65;64;64;64;1;1
8464;65;64;64;64;1;1
8507;64;64;64;64;1;1
8548;64;64;64;64;1;1
8593;64;64;64;64;1;1
8634;64;64;64;64;1;1
8678;64;64;64;64;1;1
8718;64;64;64;64;1;1
8759;64;64;64;64;1;1
8799;66;64;64;64;1;1
8840;66;64;64;64;1;1
8883;66;64;64;64;1;1
8924;66;64;64;64;1;1
8967;66;64;64;64;1;1
9007;66;64;64;64;1;1
9049;68;64;64;64;1;1
9093;68;64;64;64;1;1
9133;68;64;64;64;1;1
9174;67;64;64;64;1;1
9214;67;64;64;64;1;1
9259;66;64;64;64;1;1
9301;66;64;64;64;1;1
9346;68;84;64;64;1;1
9389;68;84;64;64;1;1
9432;68;84;64;64;1;1
9474;68;84;64;64;1;1
9517;69;64;64;64;1;1
9558;69;64;64;64;1;1
9599;70;64;64;64;1;1
9641;70;64;64;64;1;1
9684;70;64;64;64;1;1
9728;72;64;64;64;1;1
9773;72;64;64;64;1;1
9820;72;84;64;64;1;1
9862;72;84;64;64;1;1
9907;72;84;64;64;1;1
9954;72;84;64;64;1;1
10000;73;64;64;64;1;1
10045;73;64;64;64;1;1
10090;73;64;64;64;1;1
10135;73;64;64;64;1;1
10178;73;64;64;64;1;1
10219;73;64;64;64;1;1
10263;74;64;64;64;1;1
10308;74;84;64;64;1;1
10348;75;84;64;64;1;1
10392;75;84;64;64;1;1
10434;74;84;64;64;1;1
10479;74;84;64;64;1;1
10525;74;64;64;64;1;1
10571;74;64;64;64;1;1
10616;74;64;64;64;1;1
10657;75;64;64;64;1;1
10698;75;64;64;64;1;1
10738;75;64;64;64;1;1
10784;75;64;64;64;1;1
10824;75;84;64;64;1;1
10865;75;84;64;64;1;1
10908;75;84;64;64;1;1
10951;75;84;64;64;1;1
10993;75;84;64;64;1;1
11034;75;64;64;64;1;1
11074;75;64;64;64;1;1
11116;75;64;64;64;1;1
11159;75;64;64;64;1;1
11204;75;64;64;64;1;1
11252;75;64;64;64;1;1
11292;75;64;64;64;1;1
11333;75;84;64;64;1;1
11378;74;84;64;64;1;1
11423;74;84;64;64;1;1
11465;74;84;64;64;1;1
11509;74;64;64;64;1;1
11552;74;64;64;64;1;1
11596;74;64;64;64;1;1
11638;74;64;64;64;1;1
11679;74;64;64;64;1;1
11720;74;64;64;64;1;1
11766;74;64;64;64;1;1
11807;74;64;64;64;1;1
11848;73;64;64;64;1;1
11892;73;64;64;64;1;1
11936;73;64;64;64;1;1
11981;73;64;64;64;1;1
12025;72;64;64;64;1;1
12069;72;64;64;64;1;1
12114;72;64;64;64;1;1
12159;72;64;64;64;1;1
12199;72;64;64;64;1;1
12239;70;64;64;64;1;1
12282;70;64;64;64;1;1
12328;70;64;64;64;1;1
12369;70;64;64;64;1;1
12415;71;64;64;64;1;1
12455;71;64;64;64;1;1
12495;70;64;64;64;1;1
12537;70;64;64;64;1;1
12582;70;64;64;64;1;1
12622;70;64;64;64;1;1
12667;71;64;64;64;1;1
12708;71;64;64;64;1;1
12750;71;64;64;64;1;1
12791;70;64;64;64;1;1
12833;70;64;64;64;1;1
12878;70;64;64;64;1;1
12921;70;64;64;64;1;1
12966;70;64;64;64;1;1
13008;70;64;64;64;1;1
13050;70;64;64;64;1;1
13094;69;64;64;64;1;1
13135;69;64;64;64;1;1
13180;69;64;64;64;1;1
13221;69;64;64;64;1;1
13266;69;64;64;64;1;1
13307;69;64;64;64;1;1
13351;70;64;64;64;1;1
13393;70;64;64;64;1;1
13435;70;64;64;64;1;1
13476;69;64;64;64;1;1
13516;69;64;64;64;1;1
13561;70;64;64;64;1;1
13604;70;64;64;64;1;1
13645;70;64;64;64;1;1
13691;70;64;64;64;1;1
13737;70;64;64;64;1;1
13778;70;64;64;64;1;1
13824;70;64;64;64;1;1
13868;70;64;64;64;1;1
13912;70;64;64;64;1;1
13954;70;64;64;64;1;1
13998;69;64;64;64;1;1
14039;69;64;64;64;1;1
14084;70;64;64;64;1;1
14126;70;64;64;64;1;1
14166;71;64;64;64;1;1
14207;71;64;64;64;1;1
14253;71;64;64;64;1;1
14294;71;64;64;64;1;1
14340;71;64;64;64;1;1
14384;71;64;64;64;1;1
14430;71;64;64;64;1;1
14474;71;64;64;64;1;1
14514;71;64;64;64;1;1
14554;72;64;64;64;1;1
14595;72;64;64;64;1;1
14637;71;64;64;64;1;1
14678;71;64;64;64;1;1
14722;72;64;64;64;1;1
14765;72;64;64;64;1;1
14806;73;64;64;64;1;1
14847;73;64;64;64;1;1
14888;73;64;64;64;1;1
14931;72;64;64;64;1;1
14975;72;64;64;64;1;1
15017;72;64;64;64;1;1
15057;72;64;64;64;1;1
15100;72;64;64;64;1;1
15147;72;64;64;64;1;1
15188;73;64;64;64;1;1
15233;73;64;64;64;1;1
15275;73;64;64;64;1;1
15321;73;64;64;64;1;1
15363;73;64;64;64;1;1
15403;73;64;64;64;1;1
15446;73;64;64;64;1;1
15491;73;64;64;64;1;1
15533;73;64;64;64;1;1
15579;74;64;64;64;1;1
15619;74;64;64;64;1;1
15661;74;64;64;64;1;1
15702;74;64;64;64;1;1
15747;74;64;64;64;1;1
15791;74;64;64;64;1;1
15832;74;64;64;64;1;1
15880;73;64;64;64;1;1
15921;73;64;64;64;1;1
15967;73;64;64;64;1;1
16010;73;64;64;64;1;1
16055;73;64;64;64;1;1
16097;73;64;64;64;1;1
16141;73;64;64;64;1;1
16182;73;64;64;64;1;1
16228;72;64;64;64;1;1
16271;72;64;64;64;1;1
16317;72;64;64;64;1;1
16362;72;64;64;64;1;1
16405;72;64;64;64;1;1
16446;73;64;64;64;1;1
16488;73;64;64;64;1;1
16532;72;64;64;64;1;1
16573;72;64;64;64;1;1
16614;72;64;64;64;1;1
16655;72;64;64;64;1;1
16695;72;64;64;64;1;1
16741;73;64;64;64;1;1
16781;73;64;64;64;1;1
16823;74;64;64;64;1;1
16869;74;64;64;64;1;1
16980;72;64;64;64;2;1
17022;60;64;64;64;2;1
17064;60;64;64;64;2;1
17109;60;64;64;64;2;1
17150;59;64;64;64;2;1
17193;59;64;64;64;2;1
17238;59;64;64;64;2;1
17280;59;64;64;64;2;1
17320;58;64;64;64;2;1
17362;58;64;64;64;2;1
17407;70;64;64;64;3;1
17447;70;64;64;64;3;1
17493;70;64;64;64;3;1
17534;70;64;64;64;3;1
17575;70;64;64;64;3;1
17620;70;64;64;64;3;1
17663;70;64;64;64;3;1
17705;70;64;64;64;3;1
17750;70;64;64;64;3;1
17791;70;64;64;64;3;1
17836;70;64;64;64;3;1
17879;70;64;64;64;3;1
17925;0;64;64;64;4;1
17967;0;64;64;64;4;1
18011;0;64;64;64;4;1
18054;0;64;64;64;4;1
18095;0;64;64;64;4;1
18135;0;64;64;64;4;1
18176;0;64;64;64;4;1
18222;0;64;64;64;4;1
18263;0;64;64;64;4;1
18308;0;64;64;64;4;1
18350;0;64;64;64;4;1
18396;0;64;64;64;4;1
18437;0;64;64;64;4;1
18482;0;64;64;64;4;1
18524;0;64;64;64;4;1
18570;0;64;64;64;4;1
18611;0;64;64;64;4;1
18651;0;64;64;64;4;1
18695;0;64;64;64;4;1
18741;0;64;64;64;4;1
18783;0;64;64;64;4;1
18825;0;64;64;64;4;1
18867;0;64;64;64;4;1
18908;0;64;64;64;4;1
18952;0;64;64;64;4;1
18993;0;64;64;64;4;1
19039;0;64;64;64;4;1
19080;0;64;64;64;4;1
19126;0;64;64;64;4;1
19168;0;64;64;64;4;1
19212;0;64;64;64;4;1
19255;0;64;64;64;4;1
19302;0;64;64;64;4;1
19346;0;64;64;64;4;1
19388;0;64;64;64;4;1
19431;0;64;64;64;4;1
19473;0;64;64;64;4;1
19520;0;64;64;64;4;1
19563;0;64;64;64;4;1
19605;0;64;64;64;4;1
19648;0;64;64;64;4;1
19692;0;64;64;64;4;1
19737;0;64;64;64;4;1
19777;0;64;64;64;4;1
19818;0;64;64;64;4;1
19861;0;64;64;64;4;1
19903;0;64;64;64;4;1
19944;0;64;64;64;4;1
19989;0;64;64;64;4;1
20031;0;64;64;64;4;1
20076;0;64;64;64;4;1
20120;0;64;64;64;4;1
20163;0;64;64;64;4;1
20205;0;64;64;64;4;1
20249;0;64;64;64;4;1
20295;0;64;64;64;4;1
20339;0;64;64;64;4;1
20381;0;64;64;64;4;1
20422;0;64;64;64;4;1
20466;0;64;64;64;4;1
20506;0;64;64;64;4;1
20549;0;64;64;64;4;1
20589;0;64;64;64;4;1
20631;0;64;64;64;4;1
20672;0;64;64;64;4;1
20716;0;64;64;64;4;1
20757;0;64;64;64;4;1
20799;0;64;64;64;4;1
20841;0;64;64;64;4;1
20883;0;64;64;64;4;1
20926;0;64;64;64;4;1
20969;0;64;64;64;4;1
21009;0;64;64;64;4;1
21050;0;64;64;64;4;1
21094;0;64;64;64;4;1
21137;0;64;64;64;4;1
21177;0;64;64;64;4;1
21221;0;64;64;64;4;1
21267;0;64;64;64;4;1
21308;0;64;64;64;4;1
21350;0;64;64;64;4;1
21390;0;64;64;64;4;1
21430;0;64;64;64;4;1
21471;0;64;64;64;4;1
21515;0;64;64;64;4;1
21557;0;64;64;64;4;1
